RECI,idloc,id_rec,dep,"nomdep",PROV,"nomprov",sec,"nombremunicipio","AsientoElectoral",dist,"nomdist",zona,"nomzona",CIRCUNDIST,"nombrerecinto",Habilitados,Inhabilitados,Depurados,"NombreReci","NombreMuni","AsientoEle",latitud,longitud,density,CANTIDAD DE MESAS,x,y
2366,107,1003202010702366,2,"La Paz",2,"Omasuyos",6,"Huatajata","Sancajahuira",0,"SIN DISTRITO",0,"SIN ZONA",15,"Escuela Sanca Jahuira",344,0,64,"Escuela Sanca Jahuira","Huatajata","Sancajahuira",-16.21417,-68.66814,23.956875676784072,2,553.575,2450.7245846357996
2385,642,1003202064202385,2,"La Paz",16,"Bautista Saavedra",1,"Charazani","Gral. Ramón Gonzales",0,"SIN DISTRITO",0,"SIN ZONA",15,"Escuela General Ramon Gonzales",146,1,23,"Escuela General Ramon Gonzales","Charazani","Gral. Ramón Gonzales",-15.19276,-69.0027,18.383145409196562,1,776.659,2810.6113771994906
1,3336,1003206333600001,6,"Tarija",3,"Gran Chaco",3,"Villa Montes","El Toro",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Chaco Boreal",18,0,0,"U.E. Chaco Boreal","Villa Montes","El Toro",-21.565889,-62.700378,0.13092712748271962,1,2663.64,597.3857503999395
449,1843,1003205184300449,5,"Potosí",15,"Modesto Omiste",1,"Villazón","Mojo",0,"SIN DISTRITO",0,"SIN ZONA",37,"Nucleo De Mojo",212,1,12,"Nucleo De Mojo","Villazón","Mojo",-21.8297,-65.552718,2.87511049569538,1,1714.12,495.34538638196165
548,3148,1003205314800548,5,"Potosí",3,"Cornelio Saavedra",1,"Betanzos","Media Luna.",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Media Luna",110,1,8,"Esc. Media Luna","Betanzos","Media Luna.",-19.336096,-65.230215,6.505655642049902,1,1972.94,790.245681147166
1,3909,1003209390900001,9,"Pando",2,"Manuripi",3,"Filadelfia","Ucia",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E. Ucia",107,0,1,"U.E. Ucia","Filadelfia","Ucia",-11.753432,-68.974577,3.5135311533273725,1,1010.18,3130.808639826272
25512,4103,1003209410325512,9,"Pando",3,"Madre de Dios",3,"Sena","Villa Cotoca",0,"SIN DISTRITO",0,"SIN ZONA",63,"U.E. 1ro. de Mayo",94,0,0,"U.E. 1ro. de Mayo","Sena","Villa Cotoca",-11.610939,-67.150284,3.270090647220942,1,1511.71,3194.000612335183
4051,2797,1003207279704051,7,"Santa Cruz",7,"Cordillera",1,"Lagunillas","Ipati",0,"SIN DISTRITO",1,"IPATI",55,"Esc. Prof. Delfin Arteaga Ipati",736,2,55,"Esc. Prof. Delfin Arteaga Ipati","Lagunillas","Ipati",-19.764914,-63.561366,9.297511607244049,4,2429.53,778.0732426018776
25782,198,1003202019825782,2,"La Paz",3,"Pacajes",8,"Santiago de Callapa","Villa Puchuni",0,"SIN DISTRITO",0,"SIN ZONA",19,"U.E. Villa Puchuni",173,0,31,"U.E. Villa Puchuni","Santiago de Callapa","Villa Puchuni",-17.283968,-68.319764,3.8131475231118053,1,834.068,1164.636140934941
486,1519,1003205151900486,5,"Potosí",2,"Bustillo",2,"Chayanta","Río Verde (Quila Quila)",0,"SIN DISTRITO",0,"SIN ZONA",39,"U. E. Quila Quila",205,1,30,"U. E. Quila Quila","Chayanta","Río Verde (Quila Quila)",-18.370223,-66.311747,7.063805806400244,1,1566.67,975.5391404239551
604,729,1003202072900604,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",6,"DISTRITO 6",602,"VILLA FATIMA",6,"Colegio Ave Maria",9438,55,475,"Colegio Ave Maria","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.47431,-68.11795,3937.965646556673,42,1490.35,2765.664345445277
1,1314,1003201131400001,1,"Chuquisaca",4,"Tomina",2,"Tomina","Tomina",0,"SIN DISTRITO",0,"SIN ZONA",4,"Unidad Educativa Eduardo Avaroa",1657,5,169,"Unidad Educativa Eduardo Avaroa","Tomina","Tomina",-19.18713,-64.46201,13.407962481150712,8,2167.46,882.0970433448097
1,2965,1003201296500001,1,"Chuquisaca",5,"Hernando Siles",1,"Monteagudo","Zapallar",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela El Zapallar",257,0,19,"Escuela El Zapallar","Monteagudo","Zapallar",-19.80897,-63.93938,63.894794370003424,2,2327.1,772.0988590252966
1,2648,1003208264800001,8,"Beni",8,"Iténez",1,"Magdalena","Versalles",0,"SIN DISTRITO",0,"SIN ZONA",6,"Esc. Central 1o. De Mayo",85,1,0,"Esc. Central 1o. De Mayo","Magdalena","Versalles",-12.65748,-63.37995,0.541126812748744,1,2482.5,3028.267877399981
334,1745,1003205174500334,5,"Potosí",11,"José María Linares",1,"Puna (Villa Talavera)","Yascapi",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Yaspaci",233,1,28,"Esc. Yaspaci","Puna (Villa Talavera)","Yascapi",-19.893697,-65.449153,7.322266873257272,2,1873.05,724.0003550850163
21049,2442,1003207244221049,7,"Santa Cruz",10,"Obispo Santistéban",1,"Montero","Montero",0,"SIN DISTRITO",1,"MONTERO",52,"Col. U.E. Montecristo",2389,11,93,"Col. U.E. Montecristo","Montero","Montero",-17.34976,-63.268056,475.4232701201962,11,2396.92,2548.5066655223154
1,3830,1003201383000001,1,"Chuquisaca",3,"Zudáñez",2,"Presto","Puno Khasa",1,"SIN DISTRITO",1,"SIN ZONA",3,"Puesto de Salud Puno Khasa",199,2,10,"Puesto de Salud Puno Khasa","Presto","Puno Khasa",-18.89501,-64.80189,2.1513963561143705,1,2088.33,1020.7749668898797
2,2227,1003204222700002,4,"Oruro",16,"Nor Carangas",1,"Huayllamarca","San Miguel",0,"SIN DISTRITO",0,"SIN ZONA",32,"U. E. San Miguel",416,0,49,"U. E. San Miguel","Huayllamarca","San Miguel",-17.958219,-67.748952,5.643666890914244,2,992.438,1090.978797350901
2,2812,1003204281200002,4,"Oruro",11,"Tomás Barrón",1,"Eucaliptus","Huancaroma",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. Huancaroma",145,0,8,"Esc. Huancaroma","Eucaliptus","Huancaroma",-17.663138,-67.490722,6.453295318695695,1,1117.32,1230.6658452716797
1035,1002,1003203100201035,3,"Cochabamba",10,"Chapare",3,"Villa Tunari","Chipiriri",0,"SIN DISTRITO",0,"SIN ZONA",24,"Colegio Fe y Alegria",2128,3,124,"Colegio Fe y Alegria","Villa Tunari","Chipiriri",-16.9142,-65.4011,40.51533210733943,10,2166.07,2483.251317999783
212,821,1003203082100212,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",10,"DISTRITO 10 - JAIHUAYCO",35,"ZONA 35",22,"Unidad Educativa de La Fuerza Aerea",1570,3,14,"Unidad Educativa de La Fuerza Aerea","Cochabamba","Cochabamba",-17.4214,-66.1674,2628.959408697291,7,1682.38,1466.9877519835186
1903,820,1003202082001903,2,"La Paz",1,"Murillo",5,"El Alto","El Alto",19,"DISTRITO 19",1903,"ROMERO PAMPA",12,"Colegio Illimani",9625,41,472,"Colegio Illimani","El Alto","El Alto",-16.54332,-68.20894,3564.486369628643,43,717.009,1725.7202378425054
25728,729,1003202072925728,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",14,"DISTRITO 14",1404,"CHASQUIPAMPA",7,"U.E. Bolivian High School",978,1,0,"U.E. Bolivian High School","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.540498,-68.05405,1527.6735846878698,5,1491.6,2021.026099282911
52,1204,1003201120400052,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Arabate",22,"ARABATE-ARABATE 22",22,"ZONA 22 - ARABATE - ARABATE",3,"Escuela Arabate",147,0,27,"Escuela Arabate","Sucre","Arabate",-19.07256,-65.15241,136.1715771160136,1,2107.6,890.8411545269366
64,1177,1003209117700064,9,"Pando",3,"Madre de Dios",3,"Sena","Las Mercedes",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E. Las Mercedes",88,0,2,"U.E. Las Mercedes","Sena","Las Mercedes",-11.873384,-67.269961,3.3146557847929223,1,1483.61,3173.1604219999313
1,3257,1003209325700001,9,"Pando",2,"Manuripi",3,"Filadelfia","Alta Gracia",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E. Alta Gracia",113,1,3,"U.E. Alta Gracia","Filadelfia","Alta Gracia",-11.60331,-68.25834,0.8461244821019438,1,1221.51,3177.82286999985
1233,1055,1003203105501233,3,"Cochabamba",12,"Carrasco",5,"Puerto Villarroel","Valle Hermoso",0,"SIN DISTRITO",0,"SIN ZONA",24,"Escuela Toribio Claure (V. Hermoso)",1988,9,71,"Escuela Toribio Claure (V. Hermoso)","Puerto Villarroel","Valle Hermoso",-17.1561,-64.9666,24.016641845950804,9,2170.25,2176.200259999303
20,1949,1003206194900020,6,"Tarija",3,"Gran Chaco",1,"Yacuiba","Yacuiba",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Jose Manuel Belgrano (Yacuiba)",4068,23,213,"U.E. Jose Manuel Belgrano (Yacuiba)","Yacuiba","Yacuiba",-22.01613,-63.6762,314.2549417862243,18,2412.1,482.33783931879094
1104,1014,1003203101401104,3,"Cochabamba",11,"Tapacarí",1,"Tapacarí","Chullpa Kasa",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Chullpa K'Asa",199,1,25,"Unidad Educativa Chullpa K'Asa","Tapacarí","Chullpa Kasa",-17.6297,-66.4384,9.637401260690742,1,1387.56,1143.0955880024105
805,729,1003202072900805,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",8,"DISTRITO 8",802,"SAN ANTONIO BAJO",6,"Sede Junta Vecinal",635,4,45,"Sede Junta Vecinal","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50176,-68.11436,4336.740196576237,3,1423.85,2370.8563567917927
1,1363,1003201136300001,1,"Chuquisaca",6,"Yamparáez",2,"Yamparáez","Yamparaez",1,"YAMPARAEZ - YAMPARAEZ",337,"YAMPARAEZ - YAMPARAEZ",3,"Escuela Eduardo Sempertegui",1116,2,142,"Escuela Eduardo Sempertegui","Yamparáez","Yamparaez",-19.18805,-65.11996,15.45533088495112,6,2086.51,828.9858069979103
1,3687,1003201368700001,1,"Chuquisaca",10,"Luis Calvo",3,"Macharetí","Tentami",1,"SIN DISTRITO",1,"SIN ZONA",4,"U.E. Tentami",95,0,1,"U.E. Tentami","Macharetí","Tentami",-20.919167,-63.363075,8.73386578338735,1,2524.47,665.1270507473795
1,3114,1003202311400001,2,"La Paz",1,"Murillo",4,"Achocalla","Cututu",27,"DISTRITO ACHOCALLA PUCARANI",1,"ACHOCALLA CUTUTU",18,"U. E. 16 de Agosto",1628,3,77,"U. E. 16 de Agosto","Achocalla","Cututu",-16.553368,-68.170451,3823.2714390372507,8,983.325,1528.0912554807428
585,3206,1003205320600585,5,"Potosí",1,"Tomás Frías",2,"Tinguipaya","kaquena Alta",0,"SIN DISTRITO",1,"KAQUENA ALTA",34,"U. E. Eje Caquena",380,2,38,"U. E. Eje Caquena","Tinguipaya","kaquena Alta",-19.113608,-65.92444,16.283004366953925,2,1583.9,902.1112567676735
1208,820,1003202082001208,2,"La Paz",1,"Murillo",5,"El Alto","El Alto",12,"DISTRITO 12",1207,"CUMARAVI",12,"Colegio Bolivia Mar",3704,9,109,"Colegio Bolivia Mar","El Alto","El Alto",-16.58017,-68.19718,2744.046827818368,16,833.197,1354.476437159695
2677,500,1003202050002677,2,"La Paz",11,"Sud Yungas",5,"La Asunta","Yanamayu",0,"SIN DISTRITO",0,"SIN ZONA",17,"Esc. Yanamayu",615,4,31,"Esc. Yanamayu","La Asunta","Yanamayu",-16.25433,-67.24638,21.994664680722526,3,1761.83,2658.9663706206134
3007,2909,1003203290903007,3,"Cochabamba",3,"Ayopaya",1,"Ayopaya (Villa de Independencia)","Charahuaytu",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Charahuaytu",1145,5,96,"Unidad Educativa Charahuaytu","Ayopaya (Villa de Independencia)","Charahuaytu",-17.2641,-66.7977,10.979030982943186,6,1439.54,1795.0116149978544
2622,431,1003202043102622,2,"La Paz",10,"Inquisivi",3,"Cajuata","Huaritolo",0,"SIN DISTRITO",0,"SIN ZONA",17,"U. E. Huaritolo",472,3,50,"U. E. Huaritolo","Cajuata","Huaritolo",-16.72687,-67.20372,20.789053433923485,3,1618.91,2258.4175251570737
7020,2234,1003207223407020,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",4,"DISTRITO 4",88,"UV-88",47,"Col. Humberto Eguez",4253,35,151,"Col. Humberto Eguez","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.79594,-63.11185,3032.5566027227583,19,2981.6,1717.5943586935837
2,3029,1003204302900002,4,"Oruro",13,"San Pedro de Totora",1,"Totora","Sora Sora",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. Central Sora Sora",246,0,22,"Esc. Central Sora Sora","Totora","Sora Sora",-17.935361,-68.105903,2.4168806215302827,2,925.188,1091.9390264016756
21,1911,1003206191100021,6,"Tarija",2,"Arce",1,"Padcaya","Cañas",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. Blanca Navajas",510,7,30,"U.E. Blanca Navajas","Padcaya","Cañas",-21.897569,-64.850045,15.433407496120708,3,1946.86,428.83458103339086
25037,729,1003202072925037,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",17,"DISTRITO 17",1702,"SOPOCACHI BAJO",8,"Escuela Agustin Aspiazu",4139,13,165,"Escuela Agustin Aspiazu","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50753,-68.12946,4846.766662174207,19,1319.3,2276.520748856687
1,3472,1003202347200001,2,"La Paz",16,"Bautista Saavedra",1,"Charazani","Kallurhuaya",1,"SIN DISTRITO",1,"SIN ZONA",1,"Unidad Educativa Kallurhuaya",211,1,7,"Unidad Educativa Kallurhuaya","Charazani","Kallurhuaya",-15.1727,-68.84801,3.3127629252553366,1,857.943,2860.0997399994117
1,3885,1003209388500001,9,"Pando",3,"Madre de Dios",2,"San Lorenzo","Nuevo Horizonte",1,"SIN DISTRITO",1,"CENTRAL",7,"U.E. Nuevo Horizonte",62,1,0,"U.E. Nuevo Horizonte","San Lorenzo","Nuevo Horizonte",-11.519722,-66.795134,1.7148002734220793,1,1601.95,3201.2833167250487
2928,353,1003202035302928,2,"La Paz",8,"Ingavi",6,"Jesús de Machaka","Mejillones",0,"SIN DISTRITO",0,"SIN ZONA",19,"Col. Mejillones",319,0,58,"Col. Mejillones","Jesús de Machaka","Mejillones",-16.82421,-68.80325,6.543811498621256,2,497.475,1621.3981195000933
25893,1050,1003203105025893,3,"Cochabamba",12,"Carrasco",5,"Puerto Villarroel","Ivirgarzama",0,"SIN DISTRITO",0,"SIN ZONA",24,"U. E. San Antonio de Padua",2373,16,0,"U. E. San Antonio de Padua","Puerto Villarroel","Ivirgarzama",-17.031818,-64.857891,95.66098413735352,10,2196.59,2334.802277700327
25962,4276,1003209427625962,9,"Pando",1,"Nicolás Suárez",2,"Porvenir","Trinchera",0,"SIN DISTRITO",0,"SIN ZONA",62,"U. E. Maranguapi",47,0,0,"U. E. Maranguapi","Porvenir","Trinchera",-11.154601,-68.505247,1.1309977893188696,1,1188.88,3216.059926855107
80,1523,1003205152300080,5,"Potosí",2,"Bustillo",2,"Chayanta","Amayapampa",0,"SIN DISTRITO",0,"SIN ZONA",39,"U. E. Octavio Murillo",902,4,58,"U. E. Octavio Murillo","Chayanta","Amayapampa",-18.485987,-66.38769,23.848994409200508,4,1540.09,956.873420039331
25528,3509,1003206350925528,6,"Tarija",3,"Gran Chaco",3,"Villa Montes","Samayguate",1,"SIN DISTRITO",1,"SIN ZONA",4,"U.E. Samaiguate",55,1,3,"U.E. Samaiguate","Villa Montes","Samayguate",-21.802668,-62.870408,5.531094325134517,1,2623,558.3568276505214
1,3329,1003205332900001,5,"Potosí",11,"José María Linares",3,"Ckochas","Carpa Huata",0,"SIN DISTRITO",0,"SIN ZONA",35,"U.E. Carpa Huata",93,0,10,"U.E. Carpa Huata","Ckochas","Carpa Huata",-19.584887,-65.085242,2.148400004424168,1,2024.81,776.762832376398
1218,1028,1003203102801218,3,"Cochabamba",12,"Carrasco",3,"Pocona","Pocona",0,"SIN DISTRITO",0,"SIN ZONA",25,"Unidad Educativa Pocona",452,2,60,"Unidad Educativa Pocona","Pocona","Pocona",-17.6763,-65.4183,10.279482593458923,3,2063.22,1575.8413559977562
1,3934,1003207393400001,7,"Santa Cruz",3,"Velasco",2,"San Miguel","San Pedro",1,"SIN DISTRITO",1,"San Pedro",53,"U.E. San Luisito",2,0,0,"U.E. San Luisito","San Miguel","San Pedro",-16.61083,-61.18443,4.208260347941579,1,3132.5,2308.1360507604804
25039,1494,1003205149425039,5,"Potosí",1,"Tomás Frías",1,"Potosí","Potosí",6,"DISTRITO 6",15,"W. ALBA",33,"Col. Aniceto Arce",954,2,47,"Col. Aniceto Arce","Potosí","Potosí",-19.58251,-65.75697,893.7196602303306,5,1682.42,774.379011570649
20012,2478,1003207247820012,7,"Santa Cruz",11,"Ñuflo De Chávez",4,"San Julian","San Julian",0,"SIN DISTRITO",1,"SAN JULIAN",53,"Esc. Patuju",1731,6,12,"Esc. Patuju","San Julian","San Julian",-16.9081,-62.61599,107.38667729713049,8,2936.76,2487.688972204514
55,1500,1003205150000055,5,"Potosí",1,"Tomás Frías",2,"Tinguipaya","Actara",0,"SIN DISTRITO",1,"ACTARA",34,"U. E. Franz Tamayo De Actara",841,4,66,"U. E. Franz Tamayo De Actara","Tinguipaya","Actara",-19.074296,-65.961195,14.697596181731098,4,1574.67,904.9471083106337
40,1494,1003205149400040,5,"Potosí",1,"Tomás Frías",1,"Potosí","Potosí",6,"DISTRITO 6",15,"W. ALBA",33,"U.E. 31 de Octubre",3807,23,258,"U.E. 31 de Octubre","Potosí","Potosí",-19.582942,-65.759654,890.7371338599124,17,1673.5,773.31665243394
1,730,1003202073000001,2,"La Paz",1,"Murillo",2,"Palca","Palca",36,"DISTRITO PALCA",1,"PALCA",18,"Col. Pedro Domingo Murillo",2287,7,199,"Col. Pedro Domingo Murillo","Palca","Palca",-16.561237,-67.952607,97.41805737617253,11,1558.48,2140.622722658133
25033,963,1003203096325033,3,"Cochabamba",9,"Quillacollo",5,"Colcapirhua","Colcapirhua",0,"SIN DISTRITO",0,"SIN ZONA",28,"Unidad Educativa Daniel Salamanca",6748,28,391,"Unidad Educativa Daniel Salamanca","Colcapirhua","Colcapirhua",-17.3878,-66.2415,1776.1375283218854,30,1543.57,1746.5226799852835
22,2540,1003208254000022,8,"Beni",2,"Vaca Diez",1,"Riberalta","Riberalta",2,"DISTRITO 4",15,"CENTENARIO",60,"U.E. Federico Demmer",4079,35,42,"U.E. Federico Demmer","Riberalta","Riberalta",-10.99968,-66.04344,325.8594713705835,18,1821.5,3272.5574086382976
25032,2794,1003201279425032,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Sucre",8,"DISTRITO 8",15,"ZONA 15",2,"Unidad Educativa Alberto Bohorquez",2403,11,31,"Unidad Educativa Alberto Bohorquez","Sucre","Sucre",-19.02849,-65.29878,940.3838713025002,11,1750.74,941.1896057183357
2,2186,1003204218600002,4,"Oruro",10,"Saucarí",1,"Toledo","Challavito",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. Isac Porto Carrera",184,0,20,"Esc. Isac Porto Carrera","Toledo","Challavito",-18.02908,-67.596603,2.6411280627965423,1,1007.37,1074.5978019997901
2,2807,1003204280700002,4,"Oruro",1,"Cercado",2,"Caracollo","Soledad",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Jaime Laredo Unzueta",61,0,8,"U.E. Jaime Laredo Unzueta","Caracollo","Soledad",-17.766677,-67.289563,3.1744805886688416,1,1169.36,1290.769075705359
4011,2295,1003207229504011,7,"Santa Cruz",3,"Velasco",1,"San Ignacio","Santa Ana (Velasco)",0,"SIN DISTRITO",1,"SANTA ANA (VELASCO)",54,"Esc. Santa Ana",482,2,34,"U.E. 25 de Mayo","San Ignacio","Santa Ana (Velasco)",-16.585163,-60.68709,5.907829948461806,3,3190.81,2245.4123520005373
903,729,1003202072900903,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",9,"DISTRITO 9",902,"PAMPAHASI BAJO",7,"Colegio Jerusalem",3803,16,230,"Colegio Jerusalem","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50195,-68.10326,3918.5445458062204,17,1496.34,2410.490604292248
51,1495,1003205149500051,5,"Potosí",1,"Tomás Frías",2,"Tinguipaya","Tinguipaya",0,"SIN DISTRITO",1,"TINGUIPAYA",34,"U. E. Mariscal Sucre A",1038,8,114,"U. E. Mariscal Sucre A","Tinguipaya","Tinguipaya",-19.220151,-65.823275,11.407819270861795,5,1606.9,897.0471822596454
366,1769,1003205176900366,5,"Potosí",11,"José María Linares",2,"Caiza \"D\"","Pancochi",0,"SIN DISTRITO",0,"SIN ZONA",35,"U.E. Pancochi",222,1,52,"U.E. Pancochi","Caiza \"D\"","Pancochi",-20.177329,-65.675769,3.234382357734407,2,1725.13,687.473411129827
2379,114,1003202011402379,2,"La Paz",2,"Omasuyos",1,"Achacachi","Huarizata",0,"SIN DISTRITO",0,"SIN ZONA",15,"Escuela Aplicacion Huarizata",1622,6,200,"Escuela Aplicacion Huarizata","Achacachi","Huarizata",-15.97352,-68.66218,79.1218444283357,8,727.639,2711.5764244783336
2568,709,1003202070902568,2,"La Paz",20,"Caranavi",2,"Alto Beni","Sararia",0,"SIN DISTRITO",0,"SIN ZONA",16,"U. E. Sararia",536,3,29,"U. E. Sararia","Alto Beni","Sararia",-15.39834,-67.51301,5.655539600657302,3,1555.48,2940.7823303399928
408,2794,1003201279400408,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Sucre",10,"DISTRITO 10",19,"ZONA 19",2,"Esc. Angel Baspineiro",1751,7,37,"Esc. Angel Baspineiro","Sucre","Sucre",-19.00419,-65.31149,697.4115873120707,8,1744.02,983.2028287661853
1,1364,1003201136400001,1,"Chuquisaca",6,"Yamparáez",2,"Yamparáez","Huasa Cancha",2,"YAMPARAEZ - HUASA CANCHA",338,"YAMPARAEZ - HUASA CANCHA",3,"Colegio Ana Leon de Huasa Cancha",400,1,45,"Colegio Ana Leon de Huasa Cancha","Yamparáez","Huasa Cancha",-19.17783,-65.04116,10.143942975330592,2,2108,851.0166761954604
1,2847,1003201284700001,1,"Chuquisaca",5,"Hernando Siles",1,"Monteagudo","Yanayana",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela Yana Yana",63,2,10,"Escuela Yana Yana","Monteagudo","Yanayana",-20.19204,-64.13422,1.8070152965631954,1,2268.2,731.1973223519954
2418,638,1003202063802418,2,"La Paz",16,"Bautista Saavedra",1,"Charazani","Chari",0,"SIN DISTRITO",0,"SIN ZONA",1,"Escuela Seccional Chari",150,1,19,"Escuela Seccional Chari","Charazani","Chari",-15.17468,-69.041,13.630441999574904,1,759.557,2801.1363159997445
2009,829,1003203082902009,3,"Cochabamba",2,"Campero",1,"Aiquile","Lagarpampa",0,"SIN DISTRITO",0,"SIN ZONA",25,"Unidad Educativa Lagarpampa",258,2,26,"Unidad Educativa Lagarpampa","Aiquile","Lagarpampa",-18.4521,-64.9896,2.245762667061486,2,2036.05,1276.4796000003603
2902,729,1003202072902902,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",29,"DISTRITO 29",2902,"CHALLAPAMPA",9,"Colegio Francia",1904,9,131,"Colegio Francia","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.48456,-68.1449,4869.504296124074,9,1248.27,2600.1483647897535
1,3704,1003204370400001,4,"Oruro",3,"Carangas",1,"Corque","Condoriri (Ayllu Copiasa)",1,"SIN DISTRITO",1,"SIN ZONA",32,"U. E. Condoriri",160,1,13,"U. E. Condoriri","Corque","Condoriri (Ayllu Copiasa)",-18.284498,-67.870612,2.0146121207388914,1,979.947,1030.3645572775306
3,1977,1003206197700003,6,"Tarija",3,"Gran Chaco",3,"Villa Montes","Villa Montes",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Juana Azurduy De Padilla (V.M.)",3476,14,176,"U.E. Juana Azurduy De Padilla (V.M.)","Villa Montes","Villa Montes",-21.25878,-63.46507,160.07486349027386,16,2496.86,627.8278734053513
2,2109,1003204210900002,4,"Oruro",4,"Sajama",1,"Curahuara de Carangas","Sajama",0,"SIN DISTRITO",0,"SIN ZONA",32,"Col. Bolivia",217,0,16,"Col. Bolivia","Curahuara de Carangas","Sajama",-18.136259,-68.974164,1.607232660942272,1,711.274,1161.930929000099
5022,2234,1003207223405022,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",195,"UV-195",44,"Escuela San Joaquin",2888,18,133,"Escuela San Joaquin","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.722381,-63.136676,2017.7088060933388,13,2759.56,2400.5708000047816
228,1651,1003205165100228,5,"Potosí",7,"Alonso de Ibáñez",1,"Sacaca","Jaruma",0,"SIN DISTRITO",0,"SIN ZONA",38,"Esc. Jaruma",296,2,30,"Esc. Jaruma","Sacaca","Jaruma",-18.058198,-66.498863,11.15090320074494,2,1474.17,1009.6746843379415
63,1225,1003201122500063,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Quila Quila",23,"QUILA QUILA-QUILA QUILA 23",33,"ZONA 33 - QUIILA QUILA - QUILA QUILA",3,"Unidad Educativa Quila Quila",605,3,62,"Unidad Educativa Quila Quila","Sucre","Quila Quila",-19.11972,-65.377,36.96455995368704,3,1716.65,882.2847100002273
25692,971,1003203097125692,3,"Cochabamba",10,"Chapare",1,"Sacaba","Sacaba",3,"SIN DISTRITO",8,"SIN ZONA",23,"U.E. 1ro. de Mayo",262,0,0,"U.E. 1ro. de Mayo","Sacaba","Sacaba",-17.418444,-66.036878,687.0438071604638,2,2056.93,1741.4021162203946
9048,967,1003203096709048,3,"Cochabamba",9,"Quillacollo",5,"Colcapirhua","Rumi Mayu (Colcapirhua)",0,"SIN DISTRITO",0,"SIN ZONA",28,"Sede Social de La O.T.B. Martin Cardenas (Ex Complejo El Carmen)",363,2,28,"Sede Social de La O.T.B. Martin Cardenas (Ex Complejo El Carmen)","Colcapirhua","Rumi Mayu (Colcapirhua)",-17.3792,-66.2127,2160.856552833404,2,1654.97,1972.128643983785
72,1515,1003205151500072,5,"Potosí",1,"Tomás Frías",3,"Yocalla","Chiracoro",0,"SIN DISTRITO",1,"CHIRACORO",34,"Esc. Chiracoro",394,0,43,"Esc. Chiracoro","Yocalla","Chiracoro",-19.60283,-65.9007,19.57768136296947,2,1493.14,772.4655085299073
25787,569,1003202056925787,2,"La Paz",13,"Aroma",2,"Umala","Asunción Huancarama",0,"SIN DISTRITO",0,"SIN ZONA",18,"U.E. Asunción de Huancarama",338,1,59,"U.E. Asunción de Huancarama","Umala","Asunción Huancarama",-17.35766,-68.113982,7.981625994956483,2,932.72,1145.584715999874
25372,4041,1003207404125372,7,"Santa Cruz",4,"Ichilo",1,"Buena Vista","Arboleda",0,"SIN DISTRITO",0,"SIN ZONA",56,"U.E. 6 de Agosto",407,2,11,"U.E. 6 de Agosto","Buena Vista","Arboleda",-17.408784,-63.610642,20.175591217876494,2,2260.21,2362.281634587228
